CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions,Likes,Shares,ROI_Percentage,CPA
CMP5927,Brand Awareness Drive,2025-09-28,2025-10-24,Email,1107.67,2459,92,29541.32,10286,187542,8849,393,2566.98,12.04
CMP5928,Event Outreach,2025-05-13,2025-06-20,Social Media,5208.42,7632,2295,204636.9,34758,302720,5586,400,3828.96,2.27
CMP5929,Lead Booster,2025-10-14,2025-11-15,Social Media,7809.13,916,39,25867.91,14268,308692,4988,47,231.25,200.23
CMP5930,Referral Push,2025-10-14,2025-10-22,Social Media,4056.66,5345,886,422448.71,39422,283287,3462,2696,10313.71,4.58
CMP5931,Customer Retention Program,2025-10-17,2025-11-05,Event,9982.09,790,45,10610.21,3087,49186,1458,663,6.29,221.82
CMP5932,Holiday Campaign,2025-12-20,2026-01-30,Event,25398.14,427,67,38969.91,2928,62492,8318,2756,53.44,379.08
CMP5933,Mega Discount Drive,2025-11-23,2025-12-15,Influencer,20272.69,630,19,5697.99,3279,99010,1499,2395,-71.89,1066.98
CMP5934,Event Outreach,2026-03-04,2026-04-18,Social Media,10941.35,3280,892,584602.86,56269,297532,7794,242,5243.06,12.27
CMP5935,Customer Retention Program,2026-03-29,2026-04-15,Event,36990.31,135,20,4467.06,1160,34940,5094,2835,-87.92,1849.52
CMP5936,Customer Retention Program,2025-11-26,2025-12-20,Influencer,11677.0,8658,2293,1283572.4,34303,35106,3350,2566,10892.31,5.09
CMP5937,Influencer Buzz,2026-02-28,2026-04-03,Email,7821.41,3329,622,145832.49,15173,186007,2671,1057,1764.53,12.57
CMP5938,Social Media Hype,2026-03-10,2026-03-27,Influencer,17985.18,1361,453,56439.09,16106,149475,6701,2816,213.81,39.7
CMP5939,Flash Sale Campaign,2026-04-07,2026-05-02,Event,7863.96,1246,96,62608.37,4920,56926,542,1510,696.14,81.92
CMP5940,Lead Booster,2025-12-06,2026-01-04,Influencer,12647.13,720,244,98538.92,7210,245174,1256,649,679.14,51.83
CMP5941,Customer Retention Program,2025-11-01,2025-12-13,Social Media,4410.26,998,171,18718.72,14090,255483,4967,248,324.44,25.79
CMP5942,Referral Push,2025-07-26,2025-08-19,Social Media,5752.08,7303,1095,678826.83,47387,413293,997,1060,11701.41,5.25
CMP5943,Influencer Buzz,2025-10-11,2025-11-02,Social Media,13422.65,2859,509,162838.12,31749,64192,267,1472,1113.16,26.37
CMP5944,Customer Retention Program,2025-08-31,2025-09-11,Influencer,17334.53,2441,446,235265.53,14747,272005,3774,2029,1257.21,38.87
CMP5945,Black Friday Promo,2026-01-13,2026-01-31,Email,6402.95,822,158,19705.2,8919,56200,8927,2742,207.75,40.52
CMP5946,Black Friday Promo,2026-04-04,2026-05-07,Social Media,3737.14,3107,1062,634450.21,36073,435914,9655,2518,16876.89,3.52
CMP5947,Social Media Hype,2026-02-19,2026-03-27,Event,33198.38,289,37,12297.8,4237,42561,9134,508,-62.96,897.25
CMP5948,New Product Launch,2026-01-01,2026-01-30,Event,48441.14,698,145,100106.48,2510,6400,2446,1335,106.66,334.08
CMP5949,Customer Retention Program,2026-02-02,2026-03-06,Email,4644.44,3388,161,47558.9,12900,17916,6516,2531,924.0,28.85
CMP5950,Mega Discount Drive,2026-03-30,2026-05-10,Event,45380.54,89,10,1598.45,1593,14117,531,2996,-96.48,4538.05
CMP5951,Black Friday Promo,2026-01-23,2026-02-25,Email,4252.0,59,19,3151.63,754,136736,370,628,-25.88,223.79
CMP5952,Brand Awareness Drive,2025-09-11,2025-09-30,Event,12396.7,482,52,10879.47,3377,8972,7836,2222,-12.24,238.4
CMP5953,Flash Sale Campaign,2025-10-28,2025-11-28,Influencer,23744.58,5395,792,143243.41,20308,191842,413,1285,503.27,29.98
CMP5954,Email Re-engagement,2026-02-15,2026-03-30,Event,16419.45,779,254,148979.51,3000,77262,886,1400,807.34,64.64
CMP5955,Social Media Hype,2025-06-01,2025-06-11,Email,6793.59,283,66,5798.98,1218,32978,9212,2113,-14.64,102.93
CMP5956,Summer Sale Blast,2026-03-04,2026-03-31,Influencer,17826.41,2426,844,196335.15,34023,130699,2643,1544,1001.37,21.12
CMP5957,Social Media Hype,2026-01-17,2026-01-27,Influencer,7214.67,4004,171,78273.62,26590,235853,3080,2159,984.92,42.19
CMP5958,Event Outreach,2025-06-28,2025-07-21,Event,46214.63,1061,63,26598.37,4928,61950,6093,1067,-42.45,733.57
CMP5959,Brand Awareness Drive,2026-02-18,2026-03-09,Event,41536.08,296,29,9307.4,2688,14036,5107,1176,-77.59,1432.28
CMP5960,Flash Sale Campaign,2025-08-20,2025-09-14,Event,37139.86,57,13,8639.34,529,34977,9066,1108,-76.74,2856.91
CMP5961,Customer Retention Program,2025-11-02,2025-12-04,Event,38469.57,239,78,37439.85,992,13457,6802,23,-2.68,493.2
CMP5962,Flash Sale Campaign,2025-11-24,2025-12-20,Social Media,6810.8,9269,1516,809342.97,35334,318116,1347,1939,11783.23,4.49
CMP5963,Event Outreach,2026-02-14,2026-03-03,Event,43688.94,423,73,38400.6,3959,42259,2548,1879,-12.1,598.48
CMP5964,Flash Sale Campaign,2026-01-21,2026-02-05,Event,15699.46,1347,224,99120.64,4912,19657,6576,1537,531.36,70.09
CMP5965,Customer Retention Program,2025-07-29,2025-08-11,Event,19562.68,425,91,37498.5,3307,53743,3300,2275,91.68,214.97
CMP5966,Influencer Buzz,2026-02-23,2026-03-20,Email,6898.0,1044,162,23641.83,18766,190513,5075,1541,242.73,42.58
CMP5967,Black Friday Promo,2026-03-02,2026-03-31,Email,7631.22,1527,468,160507.65,15392,199194,7505,2377,2003.3,16.31
CMP5968,Flash Sale Campaign,2026-01-07,2026-01-22,Social Media,6469.01,824,30,14064.33,8496,272502,2740,1980,117.41,215.63
CMP5969,Social Media Hype,2025-12-04,2025-12-24,Social Media,7125.79,11044,3082,2103888.61,53907,381193,9567,1856,29424.99,2.31
CMP5970,Influencer Buzz,2026-02-03,2026-03-11,Event,22758.56,746,141,84813.67,2520,58546,8002,1469,272.67,161.41
CMP5971,Mega Discount Drive,2025-09-25,2025-10-04,Event,11631.82,228,65,43509.91,2919,62827,4739,1154,274.06,178.95
CMP5972,Summer Sale Blast,2025-12-09,2025-12-19,Influencer,7358.08,6610,2030,685115.07,26090,73111,6976,1977,9211.06,3.62
CMP5973,New Product Launch,2025-12-30,2026-02-07,Influencer,9293.75,7255,2481,1066788.03,25856,113184,8564,724,11378.55,3.75
CMP5974,Referral Push,2025-08-19,2025-09-21,Social Media,11806.87,934,194,34518.44,5928,74196,7614,503,192.36,60.86
CMP5975,Email Re-engagement,2025-12-14,2026-01-27,Social Media,10298.91,8318,289,192792.12,49761,429774,3563,2776,1771.97,35.64
CMP5976,Customer Retention Program,2026-03-08,2026-03-31,Email,3048.71,1398,260,27598.28,9533,110102,7170,2631,805.24,11.73
CMP5977,Lead Booster,2025-11-29,2025-12-28,Influencer,15973.0,247,33,16012.31,4281,124967,6654,2197,0.25,484.03
CMP5978,Social Media Hype,2025-10-30,2025-11-17,Influencer,8030.27,241,36,18973.77,4424,86057,7936,2658,136.28,223.06
CMP5979,Black Friday Promo,2025-10-15,2025-10-29,Email,2904.97,165,7,4662.72,2341,177388,120,2948,60.51,415.0
CMP5980,Influencer Buzz,2026-02-17,2026-03-25,Influencer,6353.53,336,87,60594.55,2798,281920,550,2721,853.71,73.03
CMP5981,Customer Retention Program,2026-02-21,2026-03-07,Event,33255.73,78,13,2935.81,1118,23567,4445,1605,-91.17,2558.13
CMP5982,Lead Booster,2025-11-03,2025-12-12,Influencer,24596.42,5005,1014,505070.28,24907,228270,1673,1674,1953.43,24.26
CMP5983,Brand Awareness Drive,2025-12-10,2026-01-08,Social Media,12812.09,8406,692,121053.71,55331,271208,731,2234,844.84,18.51
CMP5984,Influencer Buzz,2025-06-13,2025-06-21,Influencer,7009.49,1393,296,67031.58,24822,30965,9498,1075,856.3,23.68
CMP5985,Black Friday Promo,2026-02-17,2026-03-08,Email,4707.67,1374,374,159429.39,9219,28827,4360,2861,3286.59,12.59
CMP5986,Black Friday Promo,2025-10-13,2025-10-20,Event,31355.92,229,27,18415.21,1800,44648,6145,1552,-41.27,1161.33
CMP5987,Influencer Buzz,2025-11-25,2025-12-07,Event,14990.55,443,46,21378.16,1494,34165,262,479,42.61,325.88
CMP5988,Event Outreach,2026-03-08,2026-04-14,Event,10530.67,301,46,18005.08,1202,30469,175,2288,70.98,228.93
CMP5989,Black Friday Promo,2025-07-27,2025-08-27,Event,36182.57,167,38,15648.3,720,48514,1112,2478,-56.75,952.17
CMP5990,Summer Sale Blast,2025-09-27,2025-10-25,Social Media,7130.51,5595,1707,393815.73,57894,296475,4541,538,5422.97,4.18
CMP5991,Customer Retention Program,2025-05-28,2025-06-09,Email,5099.99,973,63,22168.31,5745,101698,6548,1448,334.67,80.95
CMP5992,Social Media Hype,2025-12-08,2026-01-15,Influencer,8715.34,2000,651,334401.06,11263,76346,8559,1288,3736.93,13.39
CMP5993,Festive Bonanza,2025-06-08,2025-06-21,Email,6635.56,595,68,42347.46,6619,162301,4274,1089,538.19,97.58
CMP5994,Summer Sale Blast,2025-12-02,2026-01-05,Social Media,13076.89,4168,140,82978.78,44258,350756,4645,2223,534.55,93.41
CMP5995,Influencer Buzz,2025-06-14,2025-07-26,Influencer,19973.95,5981,825,216701.89,23837,108089,2992,314,984.92,24.21
CMP5996,Customer Retention Program,2025-07-09,2025-08-15,Influencer,10586.75,1218,66,26851.84,4972,217888,726,2272,153.64,160.41
CMP5997,Influencer Buzz,2025-07-09,2025-08-13,Social Media,8841.64,2172,733,259666.14,16089,108184,3315,622,2836.85,12.06
CMP5998,Referral Push,2025-07-30,2025-08-09,Email,4249.93,2060,567,156421.84,14616,68530,521,2027,3580.57,7.5
CMP5999,Lead Booster,2025-08-15,2025-09-21,Influencer,17027.09,6907,2313,1269643.64,29210,157249,1278,294,7356.61,7.36
CMP6000,Lead Booster,2025-12-22,2026-01-07,Social Media,10442.55,2164,551,174891.08,34465,169488,1613,1592,1574.79,18.95
CMP6001,Event Outreach,2026-01-10,2026-01-28,Event,9299.8,174,48,6742.37,2495,23998,8857,855,-27.5,193.75
CMP6002,Summer Sale Blast,2026-02-17,2026-03-09,Influencer,5373.86,4754,1112,252892.01,20912,65432,4281,282,4605.97,4.83
CMP6003,Customer Retention Program,2025-10-27,2025-11-18,Social Media,10805.15,7310,756,168855.17,36825,420568,3874,2418,1462.73,14.29
CMP6004,Black Friday Promo,2025-07-24,2025-09-05,Event,42106.85,1070,57,38950.57,3789,74354,769,1249,-7.5,738.72
CMP6005,New Product Launch,2025-09-07,2025-10-16,Event,35834.95,66,2,760.33,284,71103,7618,2535,-97.88,17917.47
CMP6006,Influencer Buzz,2025-10-03,2025-10-20,Event,44677.45,709,104,62620.09,3888,9514,9717,2540,40.16,429.59
CMP6007,Festive Bonanza,2025-08-16,2025-09-25,Email,6960.97,636,164,39674.11,7898,27852,8900,2765,469.95,42.44
CMP6008,Brand Awareness Drive,2025-10-30,2025-11-13,Email,2769.25,790,88,46196.63,7804,54681,8394,1495,1568.2,31.47
CMP6009,Customer Retention Program,2025-10-28,2025-11-08,Social Media,8831.69,2703,27,10919.64,12976,367885,7523,1130,23.64,327.1
CMP6010,Holiday Campaign,2025-10-25,2025-11-16,Social Media,6414.14,10933,3361,867807.71,44353,487840,6602,2869,13429.6,1.91
CMP6011,Summer Sale Blast,2026-02-22,2026-03-29,Influencer,21487.83,3049,575,130198.14,17442,197581,8479,2250,505.92,37.37
CMP6012,Festive Bonanza,2025-12-28,2026-01-31,Influencer,12371.51,3197,177,26447.61,19046,87832,2039,1759,113.78,69.9
CMP6013,New Product Launch,2025-07-09,2025-08-23,Event,17984.33,693,22,2972.06,3552,42350,5751,2786,-83.47,817.47
CMP6014,Brand Awareness Drive,2025-06-18,2025-07-19,Email,5311.17,194,45,13119.28,1119,196986,9918,2840,147.01,118.03
CMP6015,Influencer Buzz,2025-10-06,2025-11-18,Influencer,9774.92,5799,964,641691.6,25929,33095,324,479,6464.67,10.14
CMP6016,Black Friday Promo,2025-09-28,2025-11-07,Email,2147.64,678,109,40079.76,5789,93911,9922,902,1766.22,19.7
CMP6017,Summer Sale Blast,2025-11-23,2025-12-18,Event,46231.8,752,68,29222.36,4433,8207,3438,673,-36.79,679.88
CMP6018,Lead Booster,2025-09-28,2025-10-18,Email,5668.14,3441,1177,233374.67,12339,199597,1233,2940,4017.31,4.82
CMP6019,Event Outreach,2025-12-07,2026-01-21,Email,7351.19,541,63,18740.06,4870,61478,2120,1723,154.93,116.69
CMP6020,Flash Sale Campaign,2026-01-21,2026-03-04,Influencer,18138.77,5461,104,44599.52,32035,280456,8254,504,145.88,174.41
CMP6021,Holiday Campaign,2026-01-29,2026-03-12,Email,1992.02,2962,492,322800.21,12818,39135,5988,902,16104.67,4.05
CMP6022,Customer Retention Program,2026-03-14,2026-03-31,Email,1129.46,1584,521,281095.27,9227,63261,4464,1264,24787.58,2.17
CMP6023,Summer Sale Blast,2025-12-11,2026-01-12,Email,2046.45,1035,162,100176.87,5792,66825,9165,133,4795.15,12.63
CMP6024,Festive Bonanza,2025-07-01,2025-08-11,Event,14518.82,882,14,7150.52,4750,29876,5897,1763,-50.75,1037.06
CMP6025,Brand Awareness Drive,2025-11-02,2025-12-07,Influencer,18311.94,1378,62,21474.73,9066,244825,9628,452,17.27,295.35
CMP6026,Event Outreach,2025-09-13,2025-10-17,Email,7832.37,2781,135,73163.82,14036,190945,1334,2107,834.12,58.02
CMP6027,Social Media Hype,2025-10-17,2025-10-26,Email,5508.52,1164,122,69146.3,8407,137874,5047,2415,1155.26,45.15
CMP6028,Black Friday Promo,2025-10-09,2025-10-20,Event,16619.41,565,90,19674.81,4412,26628,3870,1740,18.38,184.66
CMP6029,Influencer Buzz,2025-05-14,2025-06-01,Influencer,11712.13,6982,1678,244118.53,33625,68626,9244,724,1984.32,6.98
CMP6030,Holiday Campaign,2026-03-01,2026-03-12,Influencer,5547.06,322,56,16688.39,5862,189100,8635,368,200.85,99.05
CMP6031,Referral Push,2026-01-02,2026-02-14,Event,35712.75,271,92,41056.2,3188,48624,7615,2372,14.96,388.18
CMP6032,Lead Booster,2025-12-28,2026-01-29,Email,6082.85,2243,343,85669.34,9055,61767,8390,647,1308.38,17.73
CMP6033,Flash Sale Campaign,2025-10-24,2025-11-16,Event,43098.72,201,7,1742.29,1801,67501,1723,1571,-95.96,6156.96
CMP6034,Brand Awareness Drive,2025-12-05,2025-12-21,Influencer,10688.5,2794,41,6476.41,24984,112587,8723,2586,-39.41,260.7
CMP6035,Customer Retention Program,2025-06-26,2025-08-09,Email,1083.62,293,63,24105.27,4058,11021,8335,428,2124.51,17.2
CMP6036,Holiday Campaign,2026-01-20,2026-02-14,Social Media,5943.62,7765,1851,714535.92,30269,232423,4371,2837,11921.9,3.21
CMP6037,Mega Discount Drive,2026-04-04,2026-05-11,Influencer,20309.34,1762,185,113447.01,25076,259043,5859,1086,458.6,109.78
CMP6038,Influencer Buzz,2025-08-04,2025-08-19,Influencer,18620.76,7469,257,69457.07,31028,177560,9556,15,273.01,72.45
CMP6039,Flash Sale Campaign,2025-06-27,2025-07-13,Event,11638.38,596,88,36724.37,3159,34679,6175,2558,215.55,132.25
CMP6040,Social Media Hype,2025-10-11,2025-10-21,Social Media,6040.74,10700,214,91842.77,42677,317172,4537,2755,1420.39,28.23
CMP6041,Referral Push,2026-03-13,2026-04-09,Event,39005.75,1135,165,103004.88,3924,79195,1189,667,164.08,236.4
CMP6042,Mega Discount Drive,2025-10-08,2025-10-16,Social Media,14786.97,6429,139,65319.55,48724,445730,5954,114,341.74,106.38
CMP6043,Black Friday Promo,2025-12-18,2026-01-04,Email,2194.64,1262,223,23664.53,5342,35753,5024,921,978.29,9.84
CMP6044,Referral Push,2025-08-09,2025-08-27,Social Media,8731.5,6544,2283,957676.53,22471,122052,5989,1907,10868.06,3.82
CMP6045,Black Friday Promo,2026-01-29,2026-03-07,Influencer,10776.24,2637,112,24646.18,30222,145540,8177,417,128.71,96.22
CMP6046,Brand Awareness Drive,2025-08-28,2025-09-28,Social Media,8514.79,3821,743,225197.96,19649,294502,6055,677,2544.79,11.46
CMP6047,Email Re-engagement,2026-02-09,2026-03-08,Influencer,21173.5,1865,217,50745.41,23319,189668,985,1193,139.66,97.57
CMP6048,Mega Discount Drive,2026-02-16,2026-03-26,Influencer,22797.99,340,65,21496.66,1149,143356,633,1755,-5.71,350.74
CMP6049,Social Media Hype,2025-09-23,2025-10-07,Email,3101.77,2930,130,41165.24,12387,50424,3247,1026,1227.15,23.86
CMP6050,Customer Retention Program,2026-01-21,2026-02-18,Event,31680.88,121,3,1854.34,926,11390,3410,2356,-94.15,10560.29
CMP6051,Email Re-engagement,2026-02-02,2026-02-27,Email,2900.85,3018,728,470874.53,11006,11768,6472,1418,16132.3,3.98
CMP6052,Mega Discount Drive,2026-01-14,2026-01-23,Email,4318.78,508,72,30239.67,2516,141691,5225,232,600.19,59.98
CMP6053,Email Re-engagement,2025-07-01,2025-08-10,Influencer,10529.0,2128,310,154833.42,12944,35812,2139,1140,1370.54,33.96
CMP6054,New Product Launch,2026-03-09,2026-04-06,Social Media,5123.76,6019,914,93239.32,31037,155494,1781,514,1719.74,5.61
CMP6055,Summer Sale Blast,2025-09-26,2025-10-25,Email,6266.43,382,113,29197.25,1849,146197,531,1626,365.93,55.46
CMP6056,Email Re-engagement,2025-08-16,2025-09-11,Influencer,5411.91,7447,2396,1088082.12,27922,241766,6903,1549,20005.33,2.26
CMP6057,Social Media Hype,2025-06-08,2025-07-08,Email,4450.83,1160,167,33245.97,19341,59853,3150,919,646.96,26.65
CMP6058,Mega Discount Drive,2025-06-22,2025-08-06,Influencer,6476.43,1349,280,189788.99,5876,101541,766,898,2830.46,23.13
CMP6059,Holiday Campaign,2026-01-17,2026-02-23,Influencer,23572.88,918,245,104516.64,3202,33681,8562,395,343.38,96.22
CMP6060,Social Media Hype,2026-02-28,2026-04-01,Event,46432.96,929,179,117635.86,3258,59566,3315,372,153.35,259.4
CMP6061,Influencer Buzz,2025-10-23,2025-11-01,Influencer,9503.13,1150,214,97572.39,5327,299139,830,452,926.74,44.41
CMP6062,Social Media Hype,2025-09-26,2025-10-06,Email,3134.19,963,325,131014.89,8043,166218,7938,2698,4080.18,9.64
CMP6063,Mega Discount Drive,2026-01-30,2026-02-24,Influencer,16850.83,3110,459,62435.56,32925,132550,5609,960,270.52,36.71
CMP6064,Brand Awareness Drive,2025-11-16,2025-12-26,Email,4997.4,63,5,903.43,1080,50053,1929,2961,-81.92,999.48
CMP6065,Flash Sale Campaign,2025-07-20,2025-08-20,Event,9603.27,442,63,19237.13,4123,19482,908,1425,100.32,152.43
CMP6066,Festive Bonanza,2026-03-28,2026-05-08,Social Media,12730.79,12838,1933,515216.63,58595,294566,6427,1727,3947.01,6.59
CMP6067,New Product Launch,2025-10-10,2025-11-05,Influencer,13237.98,308,71,9501.91,1203,270335,8312,174,-28.22,186.45
CMP6068,Summer Sale Blast,2026-03-31,2026-04-18,Event,45422.06,496,119,71847.92,1762,18513,8719,2437,58.18,381.7
CMP6069,Email Re-engagement,2025-12-05,2025-12-29,Influencer,12437.61,5479,322,142385.1,23202,277769,1249,37,1044.79,38.63
CMP6070,Email Re-engagement,2025-09-07,2025-10-12,Influencer,24829.19,3443,1088,731402.92,23548,235003,3237,1269,2845.74,22.82
CMP6071,Holiday Campaign,2026-02-19,2026-04-05,Social Media,10029.42,13611,3687,680133.21,52805,63222,2999,100,6681.38,2.72
CMP6072,Event Outreach,2025-06-17,2025-07-02,Event,26874.04,954,331,163936.92,3287,8680,6169,1938,510.02,81.19
CMP6073,Holiday Campaign,2026-01-08,2026-02-02,Email,1778.26,2167,105,19819.53,16980,43903,8067,1048,1014.55,16.94
CMP6074,Customer Retention Program,2026-03-31,2026-04-16,Social Media,14760.05,1261,337,206658.53,19790,376098,9226,2974,1300.12,43.8
CMP6075,Flash Sale Campaign,2025-06-25,2025-07-14,Event,27634.83,139,27,12006.13,674,62234,8352,2584,-56.55,1023.51
CMP6076,Lead Booster,2026-02-26,2026-04-12,Social Media,10226.82,4101,1025,641126.63,18435,251239,5155,364,6169.07,9.98
CMP6077,Referral Push,2025-11-07,2025-12-06,Social Media,9676.94,5459,1722,694406.11,53136,175436,860,918,7075.89,5.62
CMP6078,Social Media Hype,2026-01-30,2026-02-16,Email,6888.12,2578,89,41717.23,18412,165309,3890,1147,505.64,77.39
CMP6079,Referral Push,2025-10-15,2025-11-15,Influencer,21118.88,3006,337,97634.45,26096,174427,2086,1031,362.31,62.67
CMP6080,Festive Bonanza,2025-06-23,2025-06-30,Social Media,14336.52,2938,764,357182.67,11330,245211,1628,1448,2391.42,18.77
CMP6081,Event Outreach,2026-03-07,2026-04-05,Social Media,4131.34,16234,3400,341759.42,55286,273159,9154,718,8172.36,1.22
CMP6082,Mega Discount Drive,2025-07-26,2025-08-17,Email,1707.84,2602,215,52460.31,19691,74592,4788,1491,2971.73,7.94
CMP6083,Black Friday Promo,2025-05-21,2025-06-10,Social Media,8105.39,3495,1020,710087.86,46193,336183,3615,658,8660.69,7.95
CMP6084,Referral Push,2026-01-07,2026-01-17,Event,15084.9,112,13,4577.84,910,71993,7279,1139,-69.65,1160.38
CMP6085,Lead Booster,2025-11-03,2025-11-27,Email,7043.0,3591,374,31093.72,14970,42100,6759,1397,341.48,18.83
CMP6086,Lead Booster,2025-09-23,2025-11-01,Event,23860.38,322,95,11932.22,4447,63813,6505,1456,-49.99,251.16
CMP6087,Email Re-engagement,2026-04-02,2026-04-14,Event,13237.1,368,20,2257.0,3269,78101,1963,1976,-82.95,661.86
CMP6088,Social Media Hype,2025-06-28,2025-07-24,Event,46180.52,386,27,15468.92,1521,25990,4753,1364,-66.5,1710.39
CMP6089,Mega Discount Drive,2025-07-01,2025-08-13,Event,37365.74,111,31,4372.86,766,46599,355,1375,-88.3,1205.35
CMP6090,Referral Push,2025-05-17,2025-05-25,Email,6084.39,204,45,4130.33,944,145719,7738,2532,-32.12,135.21
CMP6091,Influencer Buzz,2025-07-05,2025-08-18,Social Media,13186.78,6594,1872,1006836.22,33345,372736,1406,936,7535.19,7.04
CMP6092,Festive Bonanza,2025-07-04,2025-08-15,Event,7947.59,694,37,8945.61,3862,73602,9677,2800,12.56,214.8
CMP6093,Festive Bonanza,2025-12-14,2026-01-21,Social Media,7506.88,5278,1299,450365.66,31414,218060,8165,2249,5899.37,5.78
CMP6094,Holiday Campaign,2025-10-27,2025-11-10,Event,30667.86,509,177,30176.99,1749,8030,8552,1508,-1.6,173.26
CMP6095,Black Friday Promo,2026-03-21,2026-04-16,Social Media,2857.84,6207,351,32024.18,21903,226772,8524,2406,1020.57,8.14
CMP6096,Holiday Campaign,2025-11-02,2025-11-14,Social Media,9061.82,629,155,59505.7,8972,386081,8866,2016,556.66,58.46
CMP6097,Mega Discount Drive,2025-09-28,2025-11-06,Social Media,9273.45,2390,541,181246.02,10650,217972,6235,1886,1854.46,17.14
CMP6098,Brand Awareness Drive,2025-07-02,2025-08-02,Email,3032.97,498,139,74207.49,6791,46856,3120,2821,2346.69,21.82
CMP6099,Influencer Buzz,2026-02-22,2026-03-13,Event,32275.87,286,28,13250.65,3883,50100,5886,1910,-58.95,1152.71
CMP6100,Summer Sale Blast,2025-06-04,2025-06-17,Event,30521.57,195,14,8797.7,2947,43309,1116,723,-71.18,2180.11
CMP6101,Mega Discount Drive,2026-02-01,2026-03-08,Influencer,5884.81,4737,737,184596.08,20365,80444,9501,1632,3036.82,7.98
CMP6102,Social Media Hype,2025-08-14,2025-09-17,Influencer,23086.57,1493,498,259373.44,10871,104132,3426,1821,1023.48,46.36
